event_index,group,is_drifted,profile,session_id,user_id
5078,B,1,buyer,sess_1007,user_41
5079,B,1,buyer,sess_1007,user_41
5080,B,1,buyer,sess_1007,user_41
5081,B,1,buyer,sess_1007,user_41
5082,B,1,buyer,sess_1007,user_41
5083,B,1,buyer,sess_1007,user_41
5084,B,1,buyer,sess_1007,user_41
5085,B,1,buyer,sess_1007,user_41
5086,B,1,buyer,sess_1007,user_41
5087,B,1,buyer,sess_1007,user_41
5088,B,1,buyer,sess_1007,user_41
5089,B,1,buyer,sess_1007,user_41
5090,B,1,buyer,sess_1007,user_41
5091,B,1,buyer,sess_1007,user_41
5092,C,0,buyer,sess_1008,user_70
5093,C,0,buyer,sess_1008,user_70
5094,A,1,browser,sess_1009,user_22
5095,A,1,browser,sess_1009,user_22
5096,B,1,hunter,sess_1010,user_40
5097,B,1,hunter,sess_1010,user_40
5098,C,0,browser,sess_1011,user_80
5099,C,0,browser,sess_1011,user_80
5100,A,1,browser,sess_1012,user_8
5101,A,1,browser,sess_1012,user_8
5102,A,1,browser,sess_1013,user_11
5103,A,1,browser,sess_1013,user_11
5104,A,1,browser,sess_1013,user_11
5105,A,1,hunter,sess_1014,user_4
5106,A,1,hunter,sess_1014,user_4
5107,B,1,browser,sess_1015,user_59
5108,B,1,browser,sess_1015,user_59
5109,B,1,browser,sess_1015,user_59
5110,B,1,browser,sess_1016,user_39
5111,B,1,browser,sess_1016,user_39
5112,B,1,browser,sess_1016,user_39
5113,A,1,buyer,sess_1017,user_19
5114,A,1,buyer,sess_1017,user_19
5115,A,1,buyer,sess_1017,user_19
5116,A,1,buyer,sess_1017,user_19
5117,A,1,buyer,sess_1017,user_19
5118,A,1,buyer,sess_1017,user_19
5119,A,1,buyer,sess_1017,user_19
5120,A,1,buyer,sess_1017,user_19
5121,A,1,buyer,sess_1017,user_19
5122,A,1,buyer,sess_1017,user_19
5123,A,1,buyer,sess_1017,user_19
5124,A,1,buyer,sess_1017,user_19
5125,A,1,buyer,sess_1017,user_19
5126,A,1,buyer,sess_1017,user_19
5127,A,1,buyer,sess_1017,user_19
5128,A,1,buyer,sess_1017,user_19
5129,A,1,buyer,sess_1017,user_19
5130,A,1,buyer,sess_1017,user_19
5131,A,1,buyer,sess_1017,user_19
5132,A,1,buyer,sess_1017,user_19
5133,A,1,buyer,sess_1017,user_19
5134,A,1,buyer,sess_1017,user_19
5135,A,1,buyer,sess_1017,user_19
5136,A,1,buyer,sess_1017,user_19
5137,A,1,buyer,sess_1017,user_19
5138,A,1,browser,sess_1018,user_8
5139,A,1,hunter,sess_1019,user_6
5140,A,1,hunter,sess_1019,user_6
5141,A,1,hunter,sess_1019,user_6
5142,A,1,hunter,sess_1019,user_6
5143,A,1,hunter,sess_1019,user_6
5144,A,1,hunter,sess_1019,user_6
5145,A,1,hunter,sess_1019,user_6
5146,A,1,buyer,sess_1020,user_27
5147,A,1,buyer,sess_1020,user_27
5148,A,1,buyer,sess_1020,user_27
5149,A,1,buyer,sess_1020,user_27
5150,A,1,buyer,sess_1020,user_27
5151,A,1,buyer,sess_1020,user_27
5152,A,1,buyer,sess_1020,user_27
5153,A,1,buyer,sess_1020,user_27
5154,A,1,buyer,sess_1020,user_27
5155,A,1,buyer,sess_1020,user_27
5156,A,1,buyer,sess_1020,user_27
5157,A,1,buyer,sess_1020,user_27
5158,A,1,buyer,sess_1020,user_27
5159,B,1,buyer,sess_1021,user_44
5160,B,1,buyer,sess_1021,user_44
5161,B,1,buyer,sess_1021,user_44
5162,B,1,buyer,sess_1021,user_44
5163,B,1,buyer,sess_1021,user_44
5164,B,1,buyer,sess_1021,user_44
5165,B,1,buyer,sess_1021,user_44
5166,B,1,buyer,sess_1021,user_44
5167,B,1,buyer,sess_1021,user_44
5168,B,1,buyer,sess_1021,user_44
5169,B,1,buyer,sess_1021,user_44
5170,B,1,buyer,sess_1021,user_44
5171,B,1,buyer,sess_1021,user_44
5172,B,1,buyer,sess_1021,user_44
5173,B,1,buyer,sess_1021,user_44
5174,B,1,buyer,sess_1021,user_44
5175,B,1,buyer,sess_1021,user_44
5176,B,1,browser,sess_1022,user_63
5177,B,1,browser,sess_1022,user_63
5178,B,1,browser,sess_1022,user_63
5179,A,1,buyer,sess_1023,user_3
5180,A,1,buyer,sess_1023,user_3
5181,A,1,buyer,sess_1023,user_3
5182,A,1,buyer,sess_1023,user_3
5183,A,1,buyer,sess_1023,user_3
5184,A,1,buyer,sess_1023,user_3
5185,A,1,browser,sess_1024,user_17
5186,B,1,browser,sess_1025,user_55
5187,B,1,browser,sess_1025,user_55
5188,B,1,browser,sess_1025,user_55
5189,B,1,browser,sess_1025,user_55
5190,A,1,browser,sess_1026,user_17
5191,A,1,browser,sess_1026,user_17
5192,A,1,browser,sess_1026,user_17
5193,C,0,hunter,sess_1027,user_86
5194,C,0,browser,sess_1028,user_68
5195,A,1,browser,sess_1029,user_29
5196,A,1,buyer,sess_1030,user_26
5197,A,1,buyer,sess_1030,user_26
5198,A,1,buyer,sess_1030,user_26
5199,A,1,buyer,sess_1030,user_26
5200,A,1,buyer,sess_1030,user_26
5201,A,1,buyer,sess_1030,user_26
5202,A,1,buyer,sess_1030,user_26
5203,A,1,buyer,sess_1030,user_26
5204,A,1,buyer,sess_1030,user_26
5205,A,1,buyer,sess_1030,user_26
5206,A,1,buyer,sess_1030,user_26
5207,A,1,buyer,sess_1030,user_26
5208,A,1,buyer,sess_1030,user_26
5209,A,1,buyer,sess_1030,user_26
5210,A,1,buyer,sess_1030,user_26
5211,A,1,buyer,sess_1030,user_26
5212,C,0,browser,sess_1031,user_84
5213,C,0,browser,sess_1031,user_84
5214,C,0,browser,sess_1031,user_84
5215,B,1,buyer,sess_1032,user_46
5216,A,1,buyer,sess_1033,user_7
5217,A,1,buyer,sess_1033,user_7
5218,A,1,buyer,sess_1033,user_7
5219,A,1,buyer,sess_1033,user_7
5220,A,1,buyer,sess_1033,user_7
5221,A,1,buyer,sess_1033,user_7
5222,A,1,buyer,sess_1033,user_7
5223,A,1,buyer,sess_1033,user_7
5224,A,1,buyer,sess_1033,user_7
5225,A,1,buyer,sess_1033,user_7
5226,A,1,buyer,sess_1033,user_7
5227,A,1,buyer,sess_1033,user_7
5228,A,1,buyer,sess_1033,user_7
5229,A,1,buyer,sess_1033,user_7
5230,A,1,buyer,sess_1033,user_7
5231,A,1,buyer,sess_1033,user_7
5232,A,1,buyer,sess_1033,user_7
5233,A,1,buyer,sess_1033,user_7
5234,A,1,buyer,sess_1033,user_7
5235,A,1,buyer,sess_1033,user_7
5236,A,1,buyer,sess_1033,user_7
5237,A,1,buyer,sess_1033,user_7
5238,A,1,buyer,sess_1033,user_7
5239,A,1,buyer,sess_1033,user_7
5240,A,1,buyer,sess_1033,user_7
5241,C,0,browser,sess_1034,user_82
5242,C,0,browser,sess_1034,user_82
5243,C,0,browser,sess_1034,user_82
5244,C,0,browser,sess_1034,user_82
5245,B,1,hunter,sess_1035,user_53
5246,B,1,hunter,sess_1035,user_53
5247,C,0,hunter,sess_1036,user_86
5248,C,0,hunter,sess_1036,user_86
5249,C,0,hunter,sess_1036,user_86
5250,C,0,hunter,sess_1036,user_86
5251,B,1,hunter,sess_1037,user_65
5252,A,1,browser,sess_1038,user_15
5253,A,1,browser,sess_1038,user_15
5254,C,0,hunter,sess_1039,user_92
5255,C,0,hunter,sess_1039,user_92
5256,C,0,hunter,sess_1039,user_92
5257,C,0,hunter,sess_1039,user_92
5258,C,0,hunter,sess_1039,user_92
5259,C,0,hunter,sess_1040,user_71
5260,C,0,browser,sess_1041,user_74
5261,C,0,browser,sess_1041,user_74
5262,C,0,browser,sess_1041,user_74
5263,C,0,buyer,sess_1042,user_79
5264,C,0,buyer,sess_1042,user_79
5265,C,0,buyer,sess_1042,user_79
5266,C,0,buyer,sess_1042,user_79
5267,C,0,buyer,sess_1042,user_79
5268,C,0,buyer,sess_1042,user_79
5269,C,0,buyer,sess_1042,user_79
5270,C,0,buyer,sess_1042,user_79
5271,C,0,buyer,sess_1042,user_79
5272,C,0,buyer,sess_1042,user_79
5273,C,0,buyer,sess_1042,user_79
5274,C,0,hunter,sess_1043,user_71
5275,C,0,hunter,sess_1043,user_71
5276,C,0,hunter,sess_1043,user_71
5277,C,0,hunter,sess_1044,user_99
5278,C,0,hunter,sess_1044,user_99
5279,C,0,browser,sess_1045,user_95
5280,C,0,browser,sess_1046,user_95
5281,C,0,browser,sess_1046,user_95
5282,A,1,browser,sess_1047,user_22
5283,C,0,hunter,sess_1048,user_96
5284,C,0,hunter,sess_1048,user_96
5285,C,0,hunter,sess_1048,user_96
5286,C,0,hunter,sess_1048,user_96
5287,B,1,hunter,sess_1049,user_36
5288,B,1,hunter,sess_1049,user_36
5289,B,1,hunter,sess_1049,user_36
5290,C,0,hunter,sess_1050,user_101
5291,C,0,hunter,sess_1050,user_101
5292,A,1,buyer,sess_1051,user_10
5293,A,1,buyer,sess_1051,user_10
5294,A,1,buyer,sess_1051,user_10
5295,A,1,buyer,sess_1051,user_10
5296,A,1,buyer,sess_1051,user_10
5297,A,1,buyer,sess_1051,user_10
5298,A,1,buyer,sess_1051,user_10
5299,A,1,buyer,sess_1051,user_10
5300,A,1,buyer,sess_1051,user_10
5301,A,1,buyer,sess_1051,user_10
5302,A,1,buyer,sess_1051,user_10
5303,A,1,buyer,sess_1051,user_10
5304,A,1,buyer,sess_1051,user_10
5305,A,1,buyer,sess_1051,user_10
5306,A,1,buyer,sess_1051,user_10
5307,A,1,buyer,sess_1051,user_10
5308,A,1,buyer,sess_1051,user_10
5309,A,1,buyer,sess_1051,user_10
5310,A,1,buyer,sess_1051,user_10
5311,A,1,buyer,sess_1051,user_10
5312,A,1,buyer,sess_1051,user_10
5313,A,1,buyer,sess_1051,user_10
5314,A,1,buyer,sess_1051,user_10
5315,A,1,buyer,sess_1051,user_10
5316,A,1,buyer,sess_1051,user_10
5317,B,1,buyer,sess_1052,user_41
5318,B,1,buyer,sess_1052,user_41
5319,B,1,buyer,sess_1052,user_41
5320,B,1,buyer,sess_1052,user_41
5321,B,1,buyer,sess_1052,user_41
5322,B,1,buyer,sess_1052,user_41
5323,B,1,buyer,sess_1052,user_41
5324,B,1,buyer,sess_1052,user_41
5325,B,1,buyer,sess_1052,user_41
5326,B,1,buyer,sess_1052,user_41
5327,B,1,buyer,sess_1052,user_41
5328,B,1,buyer,sess_1052,user_41
5329,B,1,buyer,sess_1052,user_41
5330,B,1,buyer,sess_1052,user_41
5331,B,1,buyer,sess_1052,user_41
5332,B,1,buyer,sess_1052,user_41
5333,B,1,buyer,sess_1052,user_41
5334,B,1,buyer,sess_1052,user_41
5335,B,1,buyer,sess_1052,user_41
5336,B,1,buyer,sess_1052,user_41
5337,B,1,buyer,sess_1052,user_41
5338,B,1,buyer,sess_1052,user_41
5339,B,1,buyer,sess_1052,user_41
5340,A,1,hunter,sess_1053,user_24
5341,A,1,hunter,sess_1053,user_24
5342,A,1,hunter,sess_1053,user_24
5343,C,0,browser,sess_1054,user_87
5344,C,0,browser,sess_1054,user_87
5345,B,1,buyer,sess_1055,user_67
5346,B,1,buyer,sess_1055,user_67
5347,B,1,buyer,sess_1055,user_67
5348,B,1,buyer,sess_1055,user_67
5349,B,1,buyer,sess_1055,user_67
5350,B,1,buyer,sess_1055,user_67
5351,B,1,buyer,sess_1055,user_67
5352,B,1,buyer,sess_1055,user_67
5353,B,1,buyer,sess_1055,user_67
5354,B,1,buyer,sess_1055,user_67
5355,B,1,buyer,sess_1055,user_67
5356,B,1,buyer,sess_1055,user_67
5357,B,1,buyer,sess_1055,user_67
5358,B,1,buyer,sess_1055,user_67
5359,B,1,buyer,sess_1055,user_67
5360,B,1,buyer,sess_1055,user_67
5361,B,1,buyer,sess_1055,user_67
5362,B,1,buyer,sess_1055,user_67
5363,B,1,buyer,sess_1055,user_67
5364,B,1,buyer,sess_1055,user_67
5365,B,1,buyer,sess_1055,user_67
5366,B,1,buyer,sess_1055,user_67
5367,B,1,buyer,sess_1055,user_67
5368,C,0,browser,sess_1056,user_74
5369,C,0,hunter,sess_1057,user_76
5370,C,0,hunter,sess_1058,user_83
5371,A,1,hunter,sess_1059,user_6
5372,A,1,hunter,sess_1059,user_6
5373,A,1,hunter,sess_1059,user_6
5374,A,1,hunter,sess_1059,user_6
5375,A,1,hunter,sess_1060,user_18
5376,A,1,hunter,sess_1060,user_18
5377,A,1,hunter,sess_1060,user_18
5378,A,1,hunter,sess_1060,user_18
5379,A,1,hunter,sess_1060,user_18
5380,A,1,hunter,sess_1060,user_18
5381,A,1,hunter,sess_1060,user_18
5382,B,1,buyer,sess_1061,user_44
5383,B,1,buyer,sess_1061,user_44
5384,B,1,buyer,sess_1061,user_44
5385,B,1,buyer,sess_1061,user_44
5386,B,1,buyer,sess_1061,user_44
5387,B,1,buyer,sess_1061,user_44
5388,B,1,buyer,sess_1061,user_44
5389,B,1,buyer,sess_1061,user_44
5390,B,1,buyer,sess_1061,user_44
5391,B,1,buyer,sess_1061,user_44
5392,B,1,buyer,sess_1061,user_44
5393,B,1,buyer,sess_1061,user_44
5394,A,1,buyer,sess_1062,user_2
5395,A,1,buyer,sess_1062,user_2
5396,A,1,buyer,sess_1062,user_2
5397,A,1,buyer,sess_1062,user_2
5398,A,1,buyer,sess_1062,user_2
5399,C,0,buyer,sess_1063,user_79
5400,C,0,buyer,sess_1063,user_79
5401,C,0,buyer,sess_1063,user_79
5402,C,0,buyer,sess_1063,user_79
5403,C,0,buyer,sess_1063,user_79
5404,C,0,buyer,sess_1063,user_79
5405,C,0,buyer,sess_1064,user_85
5406,C,0,buyer,sess_1064,user_85
5407,C,0,buyer,sess_1064,user_85
5408,C,0,buyer,sess_1064,user_85
5409,C,0,buyer,sess_1064,user_85
5410,C,0,buyer,sess_1064,user_85
5411,C,0,hunter,sess_1065,user_86
5412,C,0,hunter,sess_1065,user_86
5413,C,0,hunter,sess_1065,user_86
5414,C,0,hunter,sess_1065,user_86
5415,C,0,hunter,sess_1065,user_86
5416,C,0,hunter,sess_1065,user_86
5417,A,1,hunter,sess_1066,user_4
5418,A,1,hunter,sess_1066,user_4
5419,A,1,hunter,sess_1067,user_33
5420,A,1,hunter,sess_1067,user_33
5421,A,1,hunter,sess_1067,user_33
5422,A,1,hunter,sess_1067,user_33
5423,B,1,browser,sess_1068,user_39
5424,B,1,browser,sess_1068,user_39
5425,C,0,buyer,sess_1069,user_88
5426,C,0,buyer,sess_1069,user_88
5427,C,0,buyer,sess_1069,user_88
5428,C,0,buyer,sess_1069,user_88
5429,C,0,buyer,sess_1069,user_88
5430,C,0,buyer,sess_1069,user_88
5431,C,0,buyer,sess_1069,user_88
5432,C,0,buyer,sess_1069,user_88
5433,C,0,buyer,sess_1069,user_88
5434,C,0,buyer,sess_1069,user_88
5435,C,0,buyer,sess_1069,user_88
5436,C,0,buyer,sess_1069,user_88
5437,C,0,buyer,sess_1069,user_88
5438,C,0,buyer,sess_1069,user_88
5439,A,1,buyer,sess_1070,user_9
5440,A,1,buyer,sess_1070,user_9
5441,A,1,buyer,sess_1070,user_9
5442,A,1,buyer,sess_1070,user_9
5443,A,1,buyer,sess_1070,user_9
5444,A,1,buyer,sess_1070,user_9
5445,A,1,buyer,sess_1070,user_9
5446,A,1,buyer,sess_1070,user_9
5447,A,1,buyer,sess_1070,user_9
5448,A,1,buyer,sess_1070,user_9
5449,C,0,buyer,sess_1071,user_89
5450,C,0,buyer,sess_1071,user_89
5451,C,0,browser,sess_1072,user_74
5452,C,0,browser,sess_1072,user_74
5453,C,0,browser,sess_1073,user_68
5454,B,1,buyer,sess_1074,user_56
5455,B,1,buyer,sess_1074,user_56
5456,B,1,buyer,sess_1074,user_56
5457,B,1,buyer,sess_1074,user_56
5458,B,1,buyer,sess_1074,user_56
5459,B,1,buyer,sess_1074,user_56
5460,B,1,buyer,sess_1074,user_56
5461,B,1,buyer,sess_1074,user_56
5462,B,1,buyer,sess_1074,user_56
5463,B,1,buyer,sess_1074,user_56
5464,B,1,buyer,sess_1074,user_56
5465,B,1,buyer,sess_1074,user_56
5466,B,1,buyer,sess_1074,user_56
5467,B,1,buyer,sess_1074,user_56
5468,B,1,buyer,sess_1074,user_56
5469,B,1,buyer,sess_1074,user_56
5470,B,1,buyer,sess_1074,user_56
5471,B,1,buyer,sess_1074,user_56
5472,B,1,buyer,sess_1074,user_56
5473,B,1,buyer,sess_1074,user_56
5474,B,1,buyer,sess_1074,user_56
5475,C,0,hunter,sess_1075,user_76
5476,C,0,hunter,sess_1075,user_76
5477,A,1,hunter,sess_1076,user_30
5478,A,1,hunter,sess_1076,user_30
5479,A,1,hunter,sess_1076,user_30
5480,B,1,buyer,sess_1077,user_56
5481,B,1,buyer,sess_1077,user_56
5482,B,1,buyer,sess_1077,user_56
5483,B,1,buyer,sess_1077,user_56
5484,B,1,buyer,sess_1077,user_56
5485,B,1,buyer,sess_1077,user_56
5486,B,1,buyer,sess_1077,user_56
5487,B,1,buyer,sess_1077,user_56
5488,B,1,buyer,sess_1077,user_56
5489,B,1,browser,sess_1078,user_59
5490,B,1,hunter,sess_1079,user_57
5491,B,1,hunter,sess_1079,user_57
5492,B,1,hunter,sess_1079,user_57
5493,B,1,hunter,sess_1079,user_57
5494,B,1,hunter,sess_1079,user_57
5495,B,1,hunter,sess_1079,user_57
5496,B,1,hunter,sess_1079,user_57
5497,B,1,browser,sess_1080,user_54
5498,B,1,browser,sess_1080,user_54
5499,C,0,buyer,sess_1081,user_78
5500,C,0,buyer,sess_1081,user_78
5501,C,0,buyer,sess_1081,user_78
5502,C,0,buyer,sess_1081,user_78
5503,C,0,buyer,sess_1081,user_78
5504,C,0,buyer,sess_1081,user_78
5505,C,0,buyer,sess_1081,user_78
5506,C,0,buyer,sess_1081,user_78
5507,C,0,buyer,sess_1081,user_78
5508,C,0,buyer,sess_1081,user_78
5509,C,0,buyer,sess_1081,user_78
5510,C,0,buyer,sess_1081,user_78
5511,A,1,browser,sess_1082,user_14
5512,A,1,browser,sess_1082,user_14
5513,B,1,browser,sess_1083,user_61
5514,B,1,browser,sess_1083,user_61
5515,C,0,buyer,sess_1084,user_81
5516,C,0,buyer,sess_1084,user_81
5517,C,0,buyer,sess_1084,user_81
5518,B,1,buyer,sess_1085,user_58
5519,B,1,buyer,sess_1085,user_58
5520,B,1,buyer,sess_1085,user_58
5521,B,1,buyer,sess_1085,user_58
5522,B,1,buyer,sess_1085,user_58
5523,B,1,buyer,sess_1085,user_58
5524,B,1,buyer,sess_1085,user_58
5525,B,1,buyer,sess_1085,user_58
5526,B,1,buyer,sess_1086,user_42
5527,B,1,buyer,sess_1086,user_42
5528,B,1,buyer,sess_1086,user_42
5529,B,1,buyer,sess_1086,user_42
5530,B,1,buyer,sess_1086,user_42
5531,B,1,buyer,sess_1086,user_42
5532,B,1,buyer,sess_1086,user_42
5533,C,0,browser,sess_1087,user_93
5534,C,0,browser,sess_1087,user_93
5535,C,0,browser,sess_1087,user_93
5536,C,0,buyer,sess_1088,user_79
5537,C,0,buyer,sess_1088,user_79
5538,C,0,buyer,sess_1088,user_79
5539,C,0,buyer,sess_1088,user_79
5540,C,0,buyer,sess_1088,user_79
5541,C,0,buyer,sess_1088,user_79
5542,C,0,buyer,sess_1088,user_79
5543,C,0,buyer,sess_1088,user_79
5544,C,0,buyer,sess_1088,user_79
5545,C,0,buyer,sess_1088,user_79
5546,B,1,browser,sess_1089,user_62
5547,B,1,browser,sess_1089,user_62
5548,B,1,browser,sess_1089,user_62
5549,B,1,browser,sess_1089,user_62
5550,C,0,buyer,sess_1090,user_100
5551,C,0,buyer,sess_1090,user_100
5552,C,0,buyer,sess_1090,user_100
5553,C,0,buyer,sess_1090,user_100
5554,C,0,buyer,sess_1090,user_100
5555,C,0,buyer,sess_1090,user_100
5556,A,1,hunter,sess_1091,user_31
5557,A,1,hunter,sess_1091,user_31
5558,A,1,buyer,sess_1092,user_16
5559,A,1,buyer,sess_1092,user_16
5560,A,1,buyer,sess_1092,user_16
5561,A,1,buyer,sess_1092,user_16
5562,A,1,buyer,sess_1092,user_16
5563,A,1,buyer,sess_1092,user_16
5564,A,1,buyer,sess_1092,user_16
5565,A,1,buyer,sess_1092,user_16
5566,A,1,buyer,sess_1092,user_16
5567,A,1,browser,sess_1093,user_32
5568,A,1,browser,sess_1093,user_32
5569,A,1,browser,sess_1093,user_32
5570,A,1,browser,sess_1093,user_32
5571,A,1,browser,sess_1094,user_17
5572,A,1,browser,sess_1094,user_17
5573,A,1,browser,sess_1094,user_17
5574,A,1,browser,sess_1094,user_17
5575,A,1,browser,sess_1094,user_17
5576,A,1,hunter,sess_1095,user_24
5577,A,1,hunter,sess_1095,user_24
5578,A,1,hunter,sess_1095,user_24
5579,C,0,browser,sess_1096,user_77
5580,A,1,browser,sess_1097,user_11
5581,A,1,browser,sess_1097,user_11
5582,A,1,browser,sess_1097,user_11
5583,B,1,browser,sess_1098,user_49
5584,B,1,browser,sess_1098,user_49
5585,B,1,browser,sess_1099,user_61
5586,B,1,hunter,sess_1100,user_57
5587,B,1,hunter,sess_1100,user_57
5588,B,1,hunter,sess_1100,user_57
5589,B,1,hunter,sess_1100,user_57
5590,B,1,hunter,sess_1100,user_57
5591,B,1,hunter,sess_1100,user_57
5592,B,1,hunter,sess_1100,user_57
5593,B,1,hunter,sess_1100,user_57
5594,B,1,hunter,sess_1100,user_57
5595,B,1,hunter,sess_1100,user_57
5596,A,1,hunter,sess_1101,user_33
5597,A,1,hunter,sess_1101,user_33
5598,A,1,hunter,sess_1101,user_33
5599,A,1,hunter,sess_1101,user_33
5600,A,1,hunter,sess_1101,user_33
5601,C,0,browser,sess_1102,user_74
5602,C,0,browser,sess_1102,user_74
5603,B,1,browser,sess_1103,user_39
5604,A,1,browser,sess_1104,user_5
5605,A,1,browser,sess_1104,user_5
5606,A,1,buyer,sess_1105,user_13
5607,A,1,buyer,sess_1105,user_13
5608,A,1,buyer,sess_1105,user_13
5609,A,1,buyer,sess_1105,user_13
5610,A,1,buyer,sess_1105,user_13
5611,A,1,buyer,sess_1105,user_13
5612,A,1,buyer,sess_1105,user_13
5613,A,1,buyer,sess_1105,user_13
5614,A,1,buyer,sess_1105,user_13
5615,A,1,buyer,sess_1105,user_13
5616,A,1,buyer,sess_1105,user_13
5617,A,1,buyer,sess_1105,user_13
5618,A,1,buyer,sess_1105,user_13
5619,A,1,buyer,sess_1105,user_13
5620,A,1,buyer,sess_1105,user_13
5621,A,1,buyer,sess_1105,user_13
5622,A,1,buyer,sess_1105,user_13
5623,A,1,buyer,sess_1105,user_13
5624,A,1,buyer,sess_1105,user_13
5625,A,1,buyer,sess_1105,user_13
5626,A,1,buyer,sess_1105,user_13
5627,A,1,buyer,sess_1105,user_13
5628,A,1,buyer,sess_1105,user_13
5629,A,1,hunter,sess_1106,user_33
5630,A,1,hunter,sess_1106,user_33
5631,A,1,hunter,sess_1106,user_33
5632,C,0,browser,sess_1107,user_74
5633,C,0,browser,sess_1107,user_74
5634,C,0,browser,sess_1107,user_74
5635,A,1,browser,sess_1108,user_11
5636,C,0,buyer,sess_1109,user_90
5637,C,0,buyer,sess_1109,user_90
5638,C,0,buyer,sess_1109,user_90
5639,C,0,buyer,sess_1109,user_90
5640,C,0,buyer,sess_1109,user_90
5641,A,1,buyer,sess_1110,user_10
5642,A,1,buyer,sess_1110,user_10
5643,A,1,buyer,sess_1110,user_10
5644,A,1,buyer,sess_1110,user_10
5645,A,1,buyer,sess_1110,user_10
5646,A,1,buyer,sess_1110,user_10
5647,A,1,buyer,sess_1110,user_10
5648,A,1,buyer,sess_1110,user_10
5649,A,1,buyer,sess_1110,user_10
5650,A,1,buyer,sess_1110,user_10
5651,A,1,buyer,sess_1110,user_10
5652,A,1,buyer,sess_1110,user_10
5653,A,1,buyer,sess_1110,user_10
5654,A,1,buyer,sess_1110,user_10
5655,A,1,buyer,sess_1110,user_10
5656,A,1,buyer,sess_1110,user_10
5657,A,1,buyer,sess_1110,user_10
5658,A,1,buyer,sess_1110,user_10
5659,A,1,buyer,sess_1110,user_10
5660,A,1,buyer,sess_1110,user_10
5661,A,1,buyer,sess_1110,user_10
5662,A,1,buyer,sess_1110,user_10
5663,A,1,buyer,sess_1110,user_10
5664,A,1,buyer,sess_1110,user_10
5665,A,1,buyer,sess_1110,user_10
5666,A,1,browser,sess_1111,user_22
5667,B,1,buyer,sess_1112,user_67
5668,B,1,buyer,sess_1112,user_67
5669,B,1,buyer,sess_1112,user_67
5670,B,1,buyer,sess_1112,user_67
5671,B,1,buyer,sess_1112,user_67
5672,B,1,buyer,sess_1112,user_67
5673,B,1,buyer,sess_1112,user_67
5674,B,1,buyer,sess_1112,user_67
5675,B,1,buyer,sess_1112,user_67
5676,B,1,buyer,sess_1112,user_67
5677,B,1,buyer,sess_1112,user_67
5678,B,1,buyer,sess_1112,user_67
5679,B,1,buyer,sess_1112,user_67
5680,B,1,buyer,sess_1112,user_67
5681,B,1,buyer,sess_1112,user_67
5682,B,1,buyer,sess_1112,user_67
5683,B,1,buyer,sess_1112,user_67
5684,B,1,buyer,sess_1112,user_67
5685,B,1,buyer,sess_1112,user_67
5686,B,1,buyer,sess_1112,user_67
5687,B,1,buyer,sess_1112,user_67
5688,B,1,buyer,sess_1112,user_67
5689,B,1,buyer,sess_1112,user_67
5690,B,1,buyer,sess_1112,user_67
5691,B,1,buyer,sess_1112,user_67
5692,A,1,browser,sess_1113,user_15
5693,A,1,browser,sess_1113,user_15
5694,A,1,hunter,sess_1114,user_33
5695,A,1,hunter,sess_1114,user_33
5696,A,1,hunter,sess_1114,user_33
5697,A,1,hunter,sess_1114,user_33
5698,A,1,hunter,sess_1114,user_33
5699,C,0,buyer,sess_1115,user_78
5700,C,0,buyer,sess_1115,user_78
5701,C,0,buyer,sess_1115,user_78
5702,C,0,buyer,sess_1115,user_78
5703,C,0,buyer,sess_1115,user_78
5704,C,0,buyer,sess_1115,user_78
5705,C,0,browser,sess_1116,user_97
5706,C,0,browser,sess_1116,user_97
5707,A,1,buyer,sess_1117,user_3
5708,A,1,buyer,sess_1117,user_3
5709,A,1,buyer,sess_1117,user_3
5710,A,1,buyer,sess_1117,user_3
5711,C,0,hunter,sess_1118,user_71
5712,C,0,hunter,sess_1118,user_71
5713,C,0,browser,sess_1119,user_80
5714,C,0,browser,sess_1119,user_80
5715,C,0,browser,sess_1119,user_80
5716,C,0,browser,sess_1119,user_80
5717,C,0,browser,sess_1119,user_80
5718,A,1,browser,sess_1120,user_21
5719,A,1,browser,sess_1120,user_21
5720,A,1,browser,sess_1120,user_21
5721,C,0,buyer,sess_1121,user_79
5722,C,0,buyer,sess_1121,user_79
5723,C,0,buyer,sess_1121,user_79
5724,C,0,buyer,sess_1121,user_79
5725,C,0,buyer,sess_1121,user_79
5726,C,0,buyer,sess_1121,user_79
5727,C,0,buyer,sess_1121,user_79
5728,A,1,buyer,sess_1122,user_13
5729,A,1,buyer,sess_1122,user_13
5730,A,1,buyer,sess_1122,user_13
5731,A,1,buyer,sess_1122,user_13
5732,A,1,buyer,sess_1122,user_13
5733,A,1,buyer,sess_1122,user_13
5734,A,1,buyer,sess_1122,user_13
5735,A,1,buyer,sess_1122,user_13
5736,A,1,buyer,sess_1122,user_13
5737,A,1,buyer,sess_1122,user_13
5738,A,1,buyer,sess_1122,user_13
5739,A,1,buyer,sess_1122,user_13
5740,A,1,buyer,sess_1122,user_13
5741,A,1,buyer,sess_1122,user_13
5742,A,1,buyer,sess_1122,user_13
5743,A,1,buyer,sess_1122,user_13
5744,A,1,buyer,sess_1122,user_13
5745,A,1,buyer,sess_1122,user_13
5746,B,1,browser,sess_1123,user_54
5747,B,1,browser,sess_1123,user_54
